date,open,high,low,close,volume
2026-01-05,437.01,440.85,416.68,426.63,35750112
2026-01-06,410.0,421.38,405.5,417.55,40426191
2026-01-07,426.02,429.99,412.5,420.3,30330497
2026-01-08,415.43,421.69,405.0,410.34,28938073
2026-01-09,397.01,406.9,382.06,398.22,42295410
2026-01-12,386.0,399.0,372.54,391.35,54267472
2026-01-13,385.26,402.89,381.38,383.2,39660732
2026-01-14,388.0,394.97,375.71,383.97,45117212
2026-01-15,380.16,405.0,376.51,400.0,50545374
2026-01-16,410.13,411.0,391.84,397.19,46760106
2026-01-19,392.21,409.1,391.61,403.18,33836949
2026-01-20,401.52,401.9,377.0,382.56,42398892
2026-01-21,383.01,402.22,383.0,394.8,39179186
2026-01-22,395.29,411.98,393.0,409.7,43721218
2026-01-23,405.86,405.86,380.5,383.02,50208995
2026-01-26,379.8,392.36,374.51,388.63,31978312
2026-01-27,387.55,412.58,385.57,399.24,41420779
2026-01-28,405.0,409.11,393.0,393.05,35317597
2026-01-29,400.01,405.0,392.31,393.0,33758223
2026-01-30,388.49,425.0,387.8,419.49,50837380
2026-02-02,457.24,472.0,435.39,439.0,77787974
2026-02-03,457.0,460.0,411.49,429.1,65751558
2026-02-04,410.0,415.0,381.67,399.2,59655715
2026-02-05,391.0,399.9,381.1,383.0,36506803
2026-02-06,376.05,378.87,357.0,364.06,46150683
2026-02-09,379.98,399.0,375.3,390.15,47393980
2026-02-10,392.19,405.82,388.5,393.11,29301270
2026-02-11,390.1,393.5,368.14,371.66,44280557
2026-02-12,373.02,384.99,361.72,365.76,44615122
2026-02-13,362.04,373.14,357.0,366.11,29831825
2026-02-24,368.0,385.88,353.2,372.06,46519370
2026-02-25,370.0,388.3,368.51,382.0,33978567
2026-02-26,384.01,388.58,375.31,385.9,31663399
2026-02-27,371.0,372.74,358.02,359.86,50910073
2026-03-02,347.74,385.0,346.74,381.0,55207325
2026-03-03,381.0,395.48,379.0,382.2,51145931
2026-03-04,377.6,383.88,366.65,369.37,32612232
2026-03-05,384.94,422.6,383.26,401.24,69677874
2026-03-06,393.22,412.0,387.09,402.0,40431543
2026-03-09,380.0,387.32,369.32,384.0,44166394
2026-03-10,394.75,401.0,382.59,397.33,42488136
2026-03-11,400.01,408.0,392.2,393.23,33838170
2026-03-12,400.01,404.85,375.67,378.77,34618693
2026-03-13,373.18,399.99,372.02,394.03,40773694
2026-03-16,396.04,418.03,392.0,413.23,47224054
2026-03-17,422.01,426.88,385.93,389.33,45393436
2026-03-18,399.2,431.35,398.0,430.9,60972697
2026-03-19,427.01,450.81,427.01,440.4,54357233
2026-03-20,468.0,490.28,458.88,477.05,67192214
2026-03-23,456.13,477.87,453.0,460.44,48083159
2026-03-24,459.0,468.33,438.0,468.0,40686069
2026-03-25,490.21,492.0,463.0,476.2,45816206
2026-03-26,469.02,480.0,455.12,457.0,36509860
2026-03-27,446.29,461.3,440.01,447.41,29831745
2026-03-30,445.2,464.0,445.2,458.38,25525405
2026-03-31,445.65,454.5,434.7,442.84,28328996
2026-04-01,461.53,463.0,444.0,460.6,31264881
2026-04-02,453.11,460.98,442.8,447.49,21813516
2026-04-03,457.0,469.0,454.05,455.3,33635997
2026-04-07,450.0,468.0,441.19,458.7,28417411
2026-04-08,475.1,502.0,469.09,501.5,46939851
2026-04-09,491.3,497.8,488.0,490.0,29841603
2026-04-10,493.0,528.0,485.0,522.5,44484391
2026-04-13,518.0,522.0,500.01,512.72,37511302
2026-04-14,522.94,538.9,515.0,520.0,38773795
2026-04-15,525.02,534.0,490.02,496.98,46064564
2026-04-16,497.0,539.93,496.0,537.5,41860341
2026-04-17,550.0,589.98,542.03,589.0,41619470
2026-04-20,589.0,596.96,577.0,583.0,34250619
2026-04-21,578.0,582.99,566.0,578.5,28754379
2026-04-22,569.0,625.26,568.03,622.71,43344645
2026-04-23,619.0,627.8,600.99,608.28,40177510
2026-04-24,552.76,566.66,528.01,537.27,91387113
2026-04-27,549.4,553.0,534.86,538.0,46808200
2026-04-28,537.34,548.0,517.01,535.46,35795263
2026-04-29,529.0,549.5,526.0,537.0,27564540
2026-04-30,549.0,549.0,518.0,525.79,30209791
2026-05-06,539.9,542.58,517.0,522.48,42093269
2026-05-07,523.85,565.0,513.0,563.5,53393032
2026-05-08,553.0,560.99,546.47,551.67,29800495
2026-05-11,554.0,569.99,525.25,563.7,58107664
2026-05-12,575.0,599.75,570.91,592.52,52497316
2026-05-13,585.11,630.79,582.18,628.99,42373883
2026-05-14,641.5,653.7,606.9,617.9,38229006
2026-05-15,617.0,629.68,586.28,610.05,35606171
2026-05-18,599.0,617.27,593.0,599.92,29263744
2026-05-19,599.51,599.91,560.31,572.5,33905248
2026-05-20,575.39,600.88,571.51,587.97,32662432
2026-05-21,588.33,603.53,565.27,566.0,32809671
2026-05-22,577.33,613.88,570.0,606.77,40427817
2026-05-25,620.13,660.06,595.01,659.01,47689344
